,INVOICE_DATE,week_number_of_year,day_number_of_week,month_number_of_year,warehouse_name,product_segmentation,STOCK_CODE,Actual,Prediction
16554,2021-03-24,12,24,3,Waltham Abbey,high_demand_products,BPUMP,2.0,1.4480228
16555,2021-03-24,12,24,3,Waltham Abbey,high_demand_products,COLLECTEMPTY,2.0,4.4246736
16556,2021-03-24,12,24,3,Waltham Abbey,high_demand_products,DELIVERY1,1.0,1.6854954
16557,2021-03-24,12,24,3,Waltham Abbey,high_demand_products,GD,16.0,15.642985
16558,2021-03-24,12,24,3,Waltham Abbey,high_demand_products,GSL20DTI,2.0,2.2674632
16559,2021-03-24,12,24,3,Waltham Abbey,high_demand_products,IBCR,1.0,1.2432371
16560,2021-03-24,12,24,3,Waltham Abbey,high_demand_products,LU5W30205L,1.0,1.0705656
16561,2021-03-25,12,25,3,Barking,low_demand_products,105383,1.0,1.3461584
16562,2021-03-25,12,25,3,Barking,high_demand_products,152321,5.0,1.6300814
16563,2021-03-25,12,25,3,Barking,high_demand_products,152349,2.0,2.2921333
16564,2021-03-25,12,25,3,Barking,high_demand_products,152490,2.0,1.8829976
16565,2021-03-25,12,25,3,Barking,high_demand_products,160804,1.0,1.6878946
16566,2021-03-25,12,25,3,Barking,high_demand_products,162061,1.0,1.632237
16567,2021-03-25,12,25,3,Barking,low_demand_products,166220,1.0,1.0774341
16568,2021-03-25,12,25,3,Barking,high_demand_products,ADBLUE200,2.0,2.5543709
16569,2021-03-25,12,25,3,Barking,high_demand_products,COLLECTEMPTY,1.0,3.9605455
16570,2021-03-25,12,25,3,Barking,high_demand_products,DDADBLUE955,2.0,3.1914704
16571,2021-03-25,12,25,3,Barking,low_demand_products,DDIBCR,1.0,1.8955207
16572,2021-03-25,12,25,3,Barking,high_demand_products,EP2-12.5,2.0,2.0375905
16573,2021-03-25,12,25,3,Barking,high_demand_products,EP2CART,1.0,1.6894629
16574,2021-03-25,12,25,3,Barking,high_demand_products,GD,2.0,3.9508295
16575,2021-03-25,12,25,3,Barking,high_demand_products,GD20,4.0,3.0113738
16576,2021-03-25,12,25,3,Barking,low_demand_products,GD20DD,4.0,3.1145916
16577,2021-03-25,12,25,3,Barking,high_demand_products,GDDD,8.0,5.997236
16578,2021-03-25,12,25,3,Barking,high_demand_products,LHISO46205L,1.0,2.2297697
16579,2021-03-25,12,25,3,Barking,low_demand_products,LITHEP0050,1.0,1.6279788
16580,2021-03-25,12,25,3,Barking,high_demand_products,LL5W30LL200L,2.0,2.0419178
16581,2021-03-25,12,25,3,Barking,high_demand_products,LLGO8090520L,2.0,1.9298575
16582,2021-03-25,12,25,3,Barking,high_demand_products,LU5W30205L,2.0,2.5772865
16583,2021-03-25,12,25,3,Barking,high_demand_products,SWASH25,4.0,1.8594699
16584,2021-03-25,12,25,3,Great Yarmouth,high_demand_products,ADBLUE200,1.0,1.6623743
16585,2021-03-25,12,25,3,Great Yarmouth,high_demand_products,BPUMP,1.0,1.4060296
16586,2021-03-25,12,25,3,Great Yarmouth,high_demand_products,DELIVERY1,1.0,0.8664365
16587,2021-03-25,12,25,3,Great Yarmouth,high_demand_products,EP2CART,1.0,1.6921384
16588,2021-03-25,12,25,3,Great Yarmouth,high_demand_products,GD,9.0,13.449172
16589,2021-03-25,12,25,3,Great Yarmouth,high_demand_products,LHISO4620L,1.0,2.0487542
16590,2021-03-25,12,25,3,Great Yarmouth,high_demand_products,LU5W30205L,2.0,1.4283335
16591,2021-03-26,12,26,3,Barking,low_demand_products,140072,1.0,1.6174014
16592,2021-03-26,12,26,3,Barking,high_demand_products,148647,1.0,2.0192394
16593,2021-03-26,12,26,3,Barking,high_demand_products,157532,1.0,1.7720478
16594,2021-03-26,12,26,3,Barking,high_demand_products,160804,1.0,1.6993821
16595,2021-03-26,12,26,3,Barking,low_demand_products,168783,1.0,1.2418182
16596,2021-03-26,12,26,3,Barking,high_demand_products,174549,2.0,2.0501895
16597,2021-03-26,12,26,3,Barking,high_demand_products,181711,1.0,0.74371886
16598,2021-03-26,12,26,3,Barking,high_demand_products,183814,1.0,1.914101
16599,2021-03-26,12,26,3,Barking,high_demand_products,197081,3.0,1.5906541
16600,2021-03-26,12,26,3,Barking,low_demand_products,2TSINGLE,1.0,1.7473223
16601,2021-03-26,12,26,3,Barking,low_demand_products,AD998B,1.0,1.0087019
16602,2021-03-26,12,26,3,Barking,high_demand_products,ADBLUE10L,1.0,4.6172748
16603,2021-03-26,12,26,3,Barking,high_demand_products,ADBLUE18,10.0,5.002221
16604,2021-03-26,12,26,3,Barking,high_demand_products,ADBLUE200,8.0,6.6701374
16605,2021-03-26,12,26,3,Barking,high_demand_products,ADBLUE9531000IBC,2.0,2.3456695
16606,2021-03-26,12,26,3,Barking,high_demand_products,AF,1.0,0.9533518
16607,2021-03-26,12,26,3,Barking,high_demand_products,AF20,3.0,2.420443
16608,2021-03-26,12,26,3,Barking,high_demand_products,AFLONGLIFE205,2.0,2.1232195
16609,2021-03-26,12,26,3,Barking,high_demand_products,AFLONGLIFE25,2.0,1.4543585
16610,2021-03-26,12,26,3,Barking,high_demand_products,ANTI5050,4.0,2.096995
16611,2021-03-26,12,26,3,Barking,high_demand_products,BPUMP,2.0,2.0146756
16612,2021-03-26,12,26,3,Barking,low_demand_products,CLASSIC21,1.0,1.8929207
16613,2021-03-26,12,26,3,Barking,high_demand_products,COLLECTEMPTY,6.0,9.60949
16614,2021-03-26,12,26,3,Barking,high_demand_products,DELIVERY,5.0,1.8833406
16615,2021-03-26,12,26,3,Barking,high_demand_products,DELIVERY1,3.0,2.4040163
16616,2021-03-26,12,26,3,Barking,high_demand_products,DELIVERYCHARGE2,2.0,4.4372315
16617,2021-03-26,12,26,3,Barking,high_demand_products,EP2-12.5,2.0,3.7602482
16618,2021-03-26,12,26,3,Barking,high_demand_products,EP2CART,5.0,3.7311728
16619,2021-03-26,12,26,3,Barking,high_demand_products,G005S795,1.0,1.4319125
16620,2021-03-26,12,26,3,Barking,high_demand_products,GD,20.0,27.019344
16621,2021-03-26,12,26,3,Barking,high_demand_products,GD20,4.0,14.749248
16622,2021-03-26,12,26,3,Barking,high_demand_products,GD20REFILL,16.0,12.583284
16623,2021-03-26,12,26,3,Barking,high_demand_products,H017B,1.0,1.9896289
16624,2021-03-26,12,26,3,Barking,low_demand_products,IBCDAMAGED,1.0,0.30386803
16625,2021-03-26,12,26,3,Barking,high_demand_products,IBCR,2.0,1.7922715
16626,2021-03-26,12,26,3,Barking,high_demand_products,LH1SO32205L,2.0,1.1706061
16627,2021-03-26,12,26,3,Barking,high_demand_products,LHISO3220L,4.0,1.6036859
16628,2021-03-26,12,26,3,Barking,high_demand_products,LHISO46205L,2.0,3.7467034
16629,2021-03-26,12,26,3,Barking,high_demand_products,LHISO4620L,8.0,4.19428
16630,2021-03-26,12,26,3,Barking,high_demand_products,LITHCOMP12.5,2.0,1.7945799
16631,2021-03-26,12,26,3,Barking,high_demand_products,LITHCOMPCART,1.0,1.9646386
16632,2021-03-26,12,26,3,Barking,high_demand_products,LL5W30LL200L,2.0,1.8366519
16633,2021-03-26,12,26,3,Barking,low_demand_products,LLGEARSH3204X5L,1.0,2.0192199
16634,2021-03-26,12,26,3,Barking,high_demand_products,LLMOULDROIL20,3.0,1.6272149
16635,2021-03-26,12,26,3,Barking,low_demand_products,LLSW684X5L,1.0,1.3485022
16636,2021-03-26,12,26,3,Barking,high_demand_products,LM15W40E7205L,1.0,1.6574321
16637,2021-03-26,12,26,3,Barking,high_demand_products,LM15W40E720L,3.0,4.201021
16638,2021-03-26,12,26,3,Barking,high_demand_products,LU5W30205L,2.0,1.3262702
16639,2021-03-26,12,26,3,Barking,high_demand_products,LU5W3020L,1.0,1.9384202
16640,2021-03-26,12,26,3,Barking,high_demand_products,NX200,1.0,1.7173984
16641,2021-03-26,12,26,3,Barking,low_demand_products,PCM00220L,1.0,1.6112759
16642,2021-03-26,12,26,3,Barking,low_demand_products,PCM040LL20,3.0,1.3526123
16643,2021-03-26,12,26,3,Barking,high_demand_products,POD25,1.0,2.818547
16644,2021-03-26,12,26,3,Barking,high_demand_products,SCAFF25,1.0,1.7025526
16645,2021-03-26,12,26,3,Barking,low_demand_products,TAP20L,1.0,1.7424799
16646,2021-03-26,12,26,3,Barking,high_demand_products,TFR,2.0,4.296531
16647,2021-03-26,12,26,3,Great Yarmouth,high_demand_products,LHISO4620L,1.0,2.2812817
16648,2021-03-26,12,26,3,Great Yarmouth,high_demand_products,NX200,3.0,3.1155748
16649,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,157532,1.0,1.9370408
16650,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,20LSKP,1.0,1.4344553
16651,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,ADBLUE18,3.0,3.751163
16652,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,ADBLUE200,1.0,1.3807219
16653,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,AF20,1.0,1.6707294
16654,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,BPUMP,3.0,4.3156705
16655,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,BRAKECLN,4.0,2.0238466
16656,2021-03-26,12,26,3,Waltham Abbey,low_demand_products,CLASSIC34,1.0,6.829877
16657,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,COLLECTEMPTY,13.0,15.82344
16658,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,DELIVERY1,3.0,3.592682
16659,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,DELIVERYCHARGE2,1.0,3.0039635
16660,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,EP2-12.5,2.0,2.486851
16661,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,EP2CART,1.0,2.4309952
16662,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,GD,25.0,29.573206
16663,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,GD20,5.0,3.215241
16664,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,LE10W4020L,2.0,1.8757666
16665,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,LHISO46205L,1.0,1.8561394
16666,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,LHISO4620L,3.0,2.4685636
16667,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,LITHCOMPCART,4.0,2.178165
16668,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,LM15W40E720L,4.0,2.6984103
16669,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,LU5W30205L,3.0,2.3610353
16670,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,LU5W3020L,5.0,4.9729943
16671,2021-03-26,12,26,3,Waltham Abbey,low_demand_products,PCM040LL20,1.0,1.4239798
16672,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,POD,5.0,3.3245802
16673,2021-03-26,12,26,3,Waltham Abbey,high_demand_products,POD25,1.0,2.9794664
16674,2021-03-26,12,26,3,Waltham Abbey,low_demand_products,PREMIUMPARAFFIN,1.0,2.0452983
16675,2021-03-29,13,29,3,Barking,high_demand_products,113452,9.0,3.5663183
16676,2021-03-29,13,29,3,Barking,high_demand_products,152347,1.0,2.2861638
16677,2021-03-29,13,29,3,Barking,high_demand_products,152489,2.0,1.8385147
16678,2021-03-29,13,29,3,Barking,high_demand_products,166243,1.0,1.4089861
16679,2021-03-29,13,29,3,Barking,high_demand_products,179304,2.0,3.2141743
16680,2021-03-29,13,29,3,Barking,low_demand_products,201280,1.0,1.6948278
16681,2021-03-29,13,29,3,Barking,high_demand_products,A020D,2.0,1.6966296
16682,2021-03-29,13,29,3,Barking,low_demand_products,AD998B,1.0,1.0910845
16683,2021-03-29,13,29,3,Barking,high_demand_products,ADBLUE200,6.0,5.029125
16684,2021-03-29,13,29,3,Barking,high_demand_products,ADBLUE9531000IBC,3.0,2.44647
16685,2021-03-29,13,29,3,Barking,high_demand_products,BPUMP,7.0,5.3405905
16686,2021-03-29,13,29,3,Barking,low_demand_products,CLASSIC32,1.0,3.7172205
16687,2021-03-29,13,29,3,Barking,low_demand_products,CLASSIC5,2.0,3.8445284
16688,2021-03-29,13,29,3,Barking,high_demand_products,COLLECTEMPTY,2.0,5.985133
16689,2021-03-29,13,29,3,Barking,high_demand_products,DELIVERY,3.0,2.523698
16690,2021-03-29,13,29,3,Barking,high_demand_products,DELIVERY1,1.0,2.069188
16691,2021-03-29,13,29,3,Barking,high_demand_products,DELIVERYCHARGE2,1.0,2.6747422
16692,2021-03-29,13,29,3,Barking,high_demand_products,EP2-12.5,2.0,3.852805
16693,2021-03-29,13,29,3,Barking,high_demand_products,G003S795,2.0,2.01895
16694,2021-03-29,13,29,3,Barking,high_demand_products,G006S795,1.0,1.6156849
16695,2021-03-29,13,29,3,Barking,high_demand_products,GD,12.0,15.723387
16696,2021-03-29,13,29,3,Barking,high_demand_products,GD1DD,4.0,7.430853
16697,2021-03-29,13,29,3,Barking,high_demand_products,GD20,11.0,10.167097
16698,2021-03-29,13,29,3,Barking,high_demand_products,GDDD,3.0,2.2215183
16699,2021-03-29,13,29,3,Barking,high_demand_products,H006S795,1.0,1.5684243
16700,2021-03-29,13,29,3,Barking,high_demand_products,IBCR,3.0,1.5112463
16701,2021-03-29,13,29,3,Barking,high_demand_products,LE10W40205L,2.0,2.5993366
16702,2021-03-29,13,29,3,Barking,high_demand_products,LE10W4020L,1.0,1.8326963
16703,2021-03-29,13,29,3,Barking,high_demand_products,LHISO3220L,3.0,3.614856
16704,2021-03-29,13,29,3,Barking,high_demand_products,LHISO46205L,5.0,4.454757
16705,2021-03-29,13,29,3,Barking,high_demand_products,LHISO4620L,2.0,1.9451147
16706,2021-03-29,13,29,3,Barking,high_demand_products,LINECUT/SOL,10.0,3.8551757
16707,2021-03-29,13,29,3,Barking,high_demand_products,LITHCOMPCART,4.0,2.1129794
16708,2021-03-29,13,29,3,Barking,high_demand_products,LITHIUML2MMOLYGREASE36X400G,1.0,1.2890103
16709,2021-03-29,13,29,3,Barking,low_demand_products,LL5W30LL20L,4.0,2.182936
16710,2021-03-29,13,29,3,Barking,high_demand_products,LM15W40E720L,4.0,3.562011
16711,2021-03-29,13,29,3,Barking,high_demand_products,NX200,2.0,3.184791
16712,2021-03-29,13,29,3,Barking,low_demand_products,PGXLDCA200L,8.0,5.11434
16713,2021-03-29,13,29,3,Barking,high_demand_products,POD,2.0,1.4961059
16714,2021-03-29,13,29,3,Barking,high_demand_products,SCAFF205,1.0,1.6465104
16715,2021-03-29,13,29,3,Barking,high_demand_products,WD40,2.0,1.7010353
16716,2021-03-29,13,29,3,Great Yarmouth,high_demand_products,ADBLUE200,1.0,1.5697461
16717,2021-03-29,13,29,3,Great Yarmouth,high_demand_products,ADBLUE9531000IBC,1.0,1.2867297
16718,2021-03-29,13,29,3,Great Yarmouth,high_demand_products,DELIVERY1,1.0,2.0400157
16719,2021-03-29,13,29,3,Great Yarmouth,high_demand_products,GD,4.0,5.0483236
16720,2021-03-29,13,29,3,Great Yarmouth,high_demand_products,IBCD,1.0,1.1060826
16721,2021-03-29,13,29,3,Great Yarmouth,high_demand_products,LHISO4620L,1.0,2.0339355
16722,2021-03-29,13,29,3,Great Yarmouth,high_demand_products,LLSWRTU205L,1.0,1.4423429
16723,2021-03-29,13,29,3,Great Yarmouth,high_demand_products,LM15W40E7205L,2.0,4.659432
16724,2021-03-29,13,29,3,Great Yarmouth,high_demand_products,LU5W30205L,2.0,1.3251477
16725,2021-03-29,13,29,3,Great Yarmouth,high_demand_products,NX200,2.0,3.258522
16726,2021-03-29,13,29,3,Great Yarmouth,high_demand_products,POD,1.0,1.3194911
16727,2021-03-29,13,29,3,Great Yarmouth,high_demand_products,SWASH25,1.0,2.195666
16728,2021-03-29,13,29,3,Waltham Abbey,high_demand_products,160675,4.0,1.7533762
16729,2021-03-29,13,29,3,Waltham Abbey,high_demand_products,179304,1.0,1.5053675
16730,2021-03-29,13,29,3,Waltham Abbey,high_demand_products,GD,1.0,3.3732283
16731,2021-03-29,13,29,3,Waltham Abbey,high_demand_products,LHISO46205L,4.0,2.0420952
16732,2021-03-29,13,29,3,Waltham Abbey,high_demand_products,LLGO8090520L,4.0,1.3567728
16733,2021-03-29,13,29,3,Waltham Abbey,high_demand_products,POD25,4.0,2.7170506
16734,2021-03-30,13,30,3,Barking,high_demand_products,110882,4.0,2.6747873
16735,2021-03-30,13,30,3,Barking,high_demand_products,166243,1.0,1.4354945
16736,2021-03-30,13,30,3,Barking,low_demand_products,166254,1.0,1.4001204
16737,2021-03-30,13,30,3,Barking,high_demand_products,174549,1.0,1.7549818
16738,2021-03-30,13,30,3,Barking,high_demand_products,181712,1.0,1.536108
16739,2021-03-30,13,30,3,Barking,high_demand_products,183199,1.0,1.4969181
16740,2021-03-30,13,30,3,Barking,high_demand_products,ADBLUE1000,1.0,1.0676092
16741,2021-03-30,13,30,3,Barking,high_demand_products,ADBLUE18,15.0,4.008042
16742,2021-03-30,13,30,3,Barking,high_demand_products,ADBLUE200,8.0,6.2421737
16743,2021-03-30,13,30,3,Barking,high_demand_products,ANTI5050,1.0,2.0424175
16744,2021-03-30,13,30,3,Barking,high_demand_products,BPUMP,3.0,4.576034
16745,2021-03-30,13,30,3,Barking,high_demand_products,COLLECTEMPTY,10.0,6.3433566
16746,2021-03-30,13,30,3,Barking,low_demand_products,DDADBLUE950,3.0,3.3340993
16747,2021-03-30,13,30,3,Barking,high_demand_products,DDADBLUE955,2.0,1.8924927
16748,2021-03-30,13,30,3,Barking,low_demand_products,DDIBCR,4.0,3.1908884
16749,2021-03-30,13,30,3,Barking,high_demand_products,DELIVERY,1.0,2.0854192
16750,2021-03-30,13,30,3,Barking,high_demand_products,DELIVERY1,2.0,1.8733238
16751,2021-03-30,13,30,3,Barking,high_demand_products,DELIVERYCHARGE2,3.0,5.185386
16752,2021-03-30,13,30,3,Barking,high_demand_products,EP2-12.5,1.0,1.9261117
16753,2021-03-30,13,30,3,Barking,high_demand_products,G005S795,2.0,1.6966969
16754,2021-03-30,13,30,3,Barking,high_demand_products,GD,10.0,13.28284
16755,2021-03-30,13,30,3,Barking,high_demand_products,GD1DD,4.0,5.986821
16756,2021-03-30,13,30,3,Barking,high_demand_products,GDDD,16.0,10.205766
16757,2021-03-30,13,30,3,Barking,high_demand_products,GSL20DTI,4.0,1.6502091
16758,2021-03-30,13,30,3,Barking,high_demand_products,H017D,1.0,1.5649416
16759,2021-03-30,13,30,3,Barking,high_demand_products,IBCR,1.0,1.4930261
16760,2021-03-30,13,30,3,Barking,high_demand_products,LHISO3220L,4.0,1.454528
16761,2021-03-30,13,30,3,Barking,high_demand_products,LHISO46205L,1.0,1.8075471
16762,2021-03-30,13,30,3,Barking,high_demand_products,LHISO4620L,1.0,1.9628963
16763,2021-03-30,13,30,3,Barking,high_demand_products,LITHCOMPCART,3.0,1.6942405
16764,2021-03-30,13,30,3,Barking,low_demand_products,LLGEARSH2204X5L,1.0,2.230713
16765,2021-03-30,13,30,3,Barking,low_demand_products,LLGOLS90205L,1.0,1.2601565
16766,2021-03-30,13,30,3,Barking,high_demand_products,LLISO6820L,3.0,1.8493752
16767,2021-03-30,13,30,3,Barking,high_demand_products,LU5W3020L,1.0,2.1059554
16768,2021-03-30,13,30,3,Barking,low_demand_products,PXL2C30,2.0,1.5290501
16769,2021-03-30,13,30,3,Great Yarmouth,high_demand_products,DELIVERY1,1.0,1.4037335
16770,2021-03-30,13,30,3,Waltham Abbey,high_demand_products,EP2-50,1.0,1.6189193
16771,2021-03-30,13,30,3,Waltham Abbey,high_demand_products,GD,1.0,4.807783
16772,2021-03-30,13,30,3,Waltham Abbey,low_demand_products,LITHEP050,2.0,3.6384895
16773,2021-03-31,13,31,3,Barking,high_demand_products,112718,4.0,2.5442605
16774,2021-03-31,13,31,3,Barking,high_demand_products,152435,2.0,1.2286414
16775,2021-03-31,13,31,3,Barking,high_demand_products,152438,4.0,1.8300484
16776,2021-03-31,13,31,3,Barking,high_demand_products,152489,2.0,3.0750961
16777,2021-03-31,13,31,3,Barking,high_demand_products,157532,2.0,2.0898619
16778,2021-03-31,13,31,3,Barking,high_demand_products,198713,1.0,3.252141
16779,2021-03-31,13,31,3,Barking,low_demand_products,201280,1.0,1.418145
16780,2021-03-31,13,31,3,Barking,low_demand_products,AD998,1.0,1.1071671
16781,2021-03-31,13,31,3,Barking,high_demand_products,ADBLUE10L,1.0,5.5970416
16782,2021-03-31,13,31,3,Barking,high_demand_products,ADBLUE18,11.0,5.7693686
16783,2021-03-31,13,31,3,Barking,high_demand_products,ADBLUE200,3.0,2.7956305
16784,2021-03-31,13,31,3,Barking,high_demand_products,ADBLUE9531000IBC,5.0,5.037973
16785,2021-03-31,13,31,3,Barking,low_demand_products,ADGFK4M,2.0,2.1189752
16786,2021-03-31,13,31,3,Barking,high_demand_products,AFLONGLIFE25,4.0,2.2271616
16787,2021-03-31,13,31,3,Barking,high_demand_products,BPUMP,4.0,6.0880356
16788,2021-03-31,13,31,3,Barking,high_demand_products,BRAKECLN,3.0,2.2706177
16789,2021-03-31,13,31,3,Barking,low_demand_products,CLASSIC35,1.0,6.0926714
16790,2021-03-31,13,31,3,Barking,low_demand_products,CLASSIC5,1.0,6.396833
16791,2021-03-31,13,31,3,Barking,high_demand_products,COLLECTEMPTY,18.0,11.63566
16792,2021-03-31,13,31,3,Barking,high_demand_products,DDADBLUE955,2.0,2.4434757
16793,2021-03-31,13,31,3,Barking,low_demand_products,DDIBCR,1.0,4.985293
16794,2021-03-31,13,31,3,Barking,high_demand_products,DELIVERY,1.0,3.6893885
16795,2021-03-31,13,31,3,Barking,high_demand_products,DELIVERY1,2.0,4.339683
16796,2021-03-31,13,31,3,Barking,high_demand_products,DELIVERYCHARGE2,3.0,5.846897
16797,2021-03-31,13,31,3,Barking,high_demand_products,ENVMV46P20,1.0,2.2457569
16798,2021-03-31,13,31,3,Barking,high_demand_products,EP2-12.5,3.0,3.832912
16799,2021-03-31,13,31,3,Barking,high_demand_products,EP2-50,1.0,1.7641736
16800,2021-03-31,13,31,3,Barking,high_demand_products,EP2CART,2.0,2.2221267
16801,2021-03-31,13,31,3,Barking,high_demand_products,FUNNELMED,1.0,1.90738
16802,2021-03-31,13,31,3,Barking,high_demand_products,G005S795,1.0,1.5439587
16803,2021-03-31,13,31,3,Barking,high_demand_products,GD,34.0,34.862682
16804,2021-03-31,13,31,3,Barking,high_demand_products,GD20,24.0,18.047342
16805,2021-03-31,13,31,3,Barking,low_demand_products,GD20DD,6.0,3.6713612
16806,2021-03-31,13,31,3,Barking,high_demand_products,GD20REFILL,5.0,2.2649589
16807,2021-03-31,13,31,3,Barking,high_demand_products,GDDD,6.0,5.835785
16808,2021-03-31,13,31,3,Barking,high_demand_products,GGUNSTD,2.0,2.2984786
16809,2021-03-31,13,31,3,Barking,high_demand_products,IBCD,1.0,1.2042164
16810,2021-03-31,13,31,3,Barking,high_demand_products,JUG5L,2.0,1.6254371
16811,2021-03-31,13,31,3,Barking,high_demand_products,LHISO3220L,2.0,1.618658
16812,2021-03-31,13,31,3,Barking,high_demand_products,LHISO46205L,8.0,6.067922
16813,2021-03-31,13,31,3,Barking,high_demand_products,LHISO4620L,8.0,7.4335914
16814,2021-03-31,13,31,3,Barking,high_demand_products,LITHCOMP12.5,2.0,3.2046292
16815,2021-03-31,13,31,3,Barking,high_demand_products,LITHCOMPCART,9.0,10.105624
16816,2021-03-31,13,31,3,Barking,low_demand_products,LLDEXIII4X5,1.0,1.8461547
16817,2021-03-31,13,31,3,Barking,low_demand_products,LLGEARSH2204X5L,2.0,1.3875911
16818,2021-03-31,13,31,3,Barking,high_demand_products,LLISO6820L,2.0,2.1089916
16819,2021-03-31,13,31,3,Barking,low_demand_products,LLSS75W90,1.0,1.9132967
16820,2021-03-31,13,31,3,Barking,high_demand_products,LM15W40E720L,1.0,2.2553525
16821,2021-03-31,13,31,3,Barking,high_demand_products,LU5W30205L,1.0,1.9749333
16822,2021-03-31,13,31,3,Barking,high_demand_products,LU5W3020L,4.0,4.3187194
16823,2021-03-31,13,31,3,Barking,low_demand_products,SHUTTLEGUN,2.0,1.1674259
16824,2021-03-31,13,31,3,Barking,high_demand_products,SWASH25,2.0,2.0094416
16825,2021-03-31,13,31,3,Barking,high_demand_products,WATER,1.0,2.0163434
16826,2021-03-31,13,31,3,Great Yarmouth,high_demand_products,ADBLUE200,2.0,2.8422194
16827,2021-03-31,13,31,3,Great Yarmouth,high_demand_products,BPUMP,1.0,1.4794385
16828,2021-03-31,13,31,3,Great Yarmouth,high_demand_products,COLLECTEMPTY,2.0,13.963032
16829,2021-03-31,13,31,3,Great Yarmouth,high_demand_products,GD,3.0,9.381958
16830,2021-03-31,13,31,3,Great Yarmouth,high_demand_products,NX200,2.0,2.2293646
16831,2021-03-31,13,31,3,Waltham Abbey,low_demand_products,140073,4.0,1.5449064
16832,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,157532,2.0,1.9114313
16833,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,ADBLUE18,2.0,4.1668887
16834,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,ADBLUE200,11.0,6.598066
16835,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,ADBLUE9531000IBC,3.0,3.136289
16836,2021-03-31,13,31,3,Waltham Abbey,low_demand_products,ADGFK4M,2.0,2.2704206
16837,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,AFLONGLIFE25,2.0,1.6789346
16838,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,BPUMP,5.0,7.062254
16839,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,COLLECTEMPTY,24.0,16.493357
16840,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,DELIVERY1,3.0,4.0457597
16841,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,DELIVERYCHARGE2,1.0,2.8992283
16842,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,EP2CART,6.0,7.127966
16843,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,EVO-P100,1.0,1.6867939
16844,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,GD,54.0,69.87619
16845,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,GD20REFILL,3.0,2.5983787
16846,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,H017B,2.0,1.211903
16847,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,HDXAW46DRM,2.0,1.0612453
16848,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,IBCD,1.0,1.1300684
16849,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,IBCR,3.0,4.500437
16850,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,LHISO46205L,3.0,4.660736
16851,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,LHISO4620L,7.0,6.1024795
16852,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,LITHCOMPCART,3.0,2.0855584
16853,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,LITHEP000125,1.0,1.6462654
16854,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,LL10W40E6E920L,2.0,1.7491236
16855,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,LL10W40EE9205,2.0,1.7187864
16856,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,LLDEXIII205,1.0,1.529229
16857,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,LLGO8090520L,1.0,1.3165884
16858,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,LLISO6820L,2.0,2.121108
16859,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,LLSWRTU205L,1.0,1.2850289
16860,2021-03-31,13,31,3,Waltham Abbey,high_demand_products,LM15W40E7205L,1.0,1.5381469
